"date","lfalls","seneca","goose","mon_jug","por","shen_mill","antietam","opequon","conoco","hanc","cacapon","sideling","paw","town","sbr","patterson","nbp_cumb","wills","luke","barnum","bloomington","kitzmiller","barton","jrr_level","sav_level","edwards_level","bennett","unity","cattail","hawlings","cedar"
"2019-11-18 17:00:00",2750,66.8,40.9,275,2470,835,145,86.3,176,798,97,4.08,705,11.6,235,19.1,294,44.3,238,167,57.3,74.7,6.27,1426.64,1428.27,3.28,23.9,15.3,14.7,14.1,5.21
"2019-11-18 18:00:00",2750,64.9,40.9,275,2470,740,145,85.1,174,798,97,4.08,711,11.1,235,19.1,294,44.3,238,170,57.3,74.7,6.27,1426.6,1428.25,3.28,23.9,15.3,14.7,14.1,5.21
"2019-11-18 19:00:00",2700,66.8,40.9,272,2470,732,145,85.1,174,798,97,4.08,705,11.1,235,19.1,294,44.3,238,167,57.3,74.7,6.27,1426.66,1428.23,3.28,23.9,15.3,14.7,14.1,5.21
"2019-11-18 20:00:00",2750,66.8,40.9,272,2470,787,145,85.1,174,798,97,4.08,711,11.1,235,19.1,294,44.3,238,170,57.3,74.7,6.27,1426.68,1428.22,3.28,23.9,15.3,14.7,14.1,5.21
"2019-11-18 21:00:00",2750,64.9,40.9,275,2470,819,145,85.1,174,798,97,4.08,711,11.1,235,19.1,294,44.3,238,170,57.3,74.7,6.27,1426.65,1428.2,3.28,23.9,15.3,14.7,14.1,5.56
"2019-11-18 22:00:00",2800,64.9,40.9,275,2440,827,148,87.6,171,798,97,4.08,711,11.1,231,19.1,294,44.3,238,170,57.3,74.7,6.27,1426.62,1428.18,3.28,23.9,15.3,14.7,14.1,5.56
"2019-11-18 23:00:00",2800,66.8,40.9,275,2440,835,150,86.3,171,798,97,4.08,711,11.1,231,19.1,294,44.3,238,170,57.3,74.7,6.27,1426.67,1428.16,3.28,23.9,15.3,14.7,14.1,5.56
"2019-11-19 00:00:00",2800,76.8,40.9,275,2440,835,150,85.1,171,798,97,4.08,711,11.1,231,19.1,294,44.3,238,167,57.3,74.7,6.27,1426.73,1428.14,3.28,23.9,15.8,14.7,14.1,5.93
"2019-11-19 01:00:00",2800,76.8,42.3,275,2440,844,153,83.8,171,807,97,4.08,717,11.1,231,19.1,294,44.3,238,167,57.3,74.7,6.27,1426.66,1428.13,3.28,23.9,15.3,14.7,14.1,5.93
"2019-11-19 02:00:00",2800,83.2,42.3,275,2420,844,153,83.8,171,807,97,4.08,717,11.1,231,19.1,294,44.3,238,170,57.3,73,6.27,1426.57,1428.1,3.28,23.9,15.8,15.1,14.1,5.93
"2019-11-19 03:00:00",2800,81.1,42.3,275,2420,844,153,83.8,168,807,97,3.87,717,11.1,231,19.1,294,44.3,238,167,57.3,73,6.27,1426.49,1428.09,3.28,23.9,15.8,15.1,14.1,5.93
"2019-11-19 04:00:00",2800,78.9,42.3,275,2420,844,156,85.1,171,807,97,3.87,717,11.1,231,19.1,294,44.3,238,170,57.3,73,6.27,1426.53,1428.07,3.28,23.9,15.8,15.1,14.8,5.93
"2019-11-19 05:00:00",2750,72.8,42.3,272,2420,844,156,85.1,171,807,97,3.87,711,11.1,231,19.1,294,44.3,238,170,57.3,73,6.27,1426.58,1428.05,3.27,23.9,15.8,15.1,14.8,5.93
"2019-11-19 06:00:00",2800,70.8,42.3,272,2420,852,156,83.8,171,807,97,3.87,711,11.1,231,19.1,294,44.3,238,170,57.3,73,6.27,1426.45,1428.03,3.27,23.9,15.3,15.1,14.8,6.31
"2019-11-19 07:00:00",2800,68.8,42.3,268,2440,861,156,82.6,174,807,97,3.87,711,11.1,231,19.1,294,44.3,238,170,57.3,74.7,6.27,1426.47,1428.01,3.27,23.9,15.8,15.1,14.8,6.31
"2019-11-19 08:00:00",2800,64.9,42.3,268,2440,985,156,83.8,174,807,97,3.87,711,11.1,231,19.1,294,44.3,238,170,57.3,74.7,6.27,1426.46,1428,3.27,23.9,15.8,15.1,14.8,6.31
"2019-11-19 09:00:00",2750,63,42.3,268,2490,939,156,86.3,174,807,97,3.87,705,11.1,231,19.1,294,44.3,238,170,57.3,74.7,6.27,1426.42,1427.98,3.27,23.9,15.8,15.1,14.1,6.31
"2019-11-19 10:00:00",2750,64.9,42.3,268,2490,921,156,87.6,174,807,97,3.87,705,11.1,231,19.1,294,44.3,238,167,57.3,74.7,6.27,1426.48,1427.96,3.27,23.9,16.4,15.1,14.1,6.31
"2019-11-19 11:00:00",2800,64.9,42.3,272,2510,930,156,88.8,174,807,97,3.87,711,11.1,228,19.1,294,44.3,238,170,57.3,76.3,6.27,1426.42,1427.94,3.26,23.9,16.4,15.1,14.1,6.7
"2019-11-19 12:00:00",2750,72.8,42.3,272,2540,939,153,88.8,171,807,97,4.08,711,11.1,228,19.1,294,44.3,238,170,57.3,76.3,6.27,1426.43,1427.92,3.26,23.9,15.8,15.1,14.1,6.7
"2019-11-19 13:00:00",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
