surveyid,fieldactivityid,source,sampletype,station,sampledate,layer,samplenumber,gmethod,tsn,latinname,size,method,parameter,reportingvalue,reportingunit,nodccode,speccode,serialnumber
443976,0,odu/pel,c,cb6.1,2016-08-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,88026400,l,auto_pico,1148,20160808cb6.1
443976,0,odu/pel,c,cb6.1,2016-08-08t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,49514850,l,auto_pico,1148,20160808cb6.1
443972,0,odu/pel,c,cb7.3e,2016-08-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,144543350,l,auto_pico,1148,20160808cb7.3e
443972,0,odu/pel,c,cb7.3e,2016-08-08t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,100530150,l,auto_pico,1148,20160808cb7.3e
443970,0,odu/pel,c,cb7.4,2016-08-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,216564950,l,auto_pico,1148,20160808cb7.4
443970,0,odu/pel,c,cb7.4,2016-08-08t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,61518450,l,auto_pico,1148,20160808cb7.4
443974,0,odu/pel,c,le3.6,2016-08-08t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,304091200,l,auto_pico,1148,20160808le3.6
443974,0,odu/pel,c,le3.6,2016-08-08t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,262578750,l,auto_pico,1148,20160808le3.6
443982,0,odu/pel,c,cb6.4,2016-08-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,333099900,l,auto_pico,1148,20160809cb6.4
443982,0,odu/pel,c,cb6.4,2016-08-09t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,242572750,l,auto_pico,1148,20160809cb6.4
443978,0,odu/pel,c,ret3.1,2016-08-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,39011700,l,auto_pico,1148,20160809ret3.1
443980,0,odu/pel,c,tf3.3,2016-08-09t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,39011700,l,auto_pico,1148,20160809tf3.3
443988,0,odu/pel,c,le5.5-w,2016-08-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,244073200,l,auto_pico,1148,20160810le5.5-w
443986,0,odu/pel,c,sbe5,2016-08-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,112533750,l,auto_pico,1148,20160810sbe5
443984,0,odu/pel,c,we4.2,2016-08-10t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,146543950,l,auto_pico,1148,20160810we4.2
443984,0,odu/pel,c,we4.2,2016-08-10t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,117035100,l,auto_pico,1148,20160810we4.2
443990,0,odu/pel,c,ret4.3,2016-08-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,27508250,l,auto_pico,1148,20160816ret4.3
443992,0,odu/pel,c,tf4.2,2016-08-16t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,146543950,l,auto_pico,1148,20160816tf4.2
443996,0,odu/pel,c,le5.2,2016-09-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,57517250,l,auto_pico,1148,20160907le5.2
443994,0,odu/pel,c,le5.4,2016-09-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,48014400,l,auto_pico,1148,20160907le5.4
443998,0,odu/pel,c,tf5.5,2016-09-07t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,68520550,l,auto_pico,1148,20160907tf5.5
444000,0,odu/pel,c,ret3.1,2016-09-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,174552350,l,auto_pico,1148,20160913ret3.1
444002,0,odu/pel,c,tf3.3,2016-09-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,80024000,l,auto_pico,1148,20160913tf3.3
444004,0,odu/pel,c,sbe5,2016-09-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,30509150,l,auto_pico,1148,20160914sbe5
444008,0,odu/pel,c,cb7.3e,2016-09-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,56016800,l,auto_pico,1148,20160919cb7.3e
444008,0,odu/pel,c,cb7.3e,2016-09-19t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,68020400,l,auto_pico,1148,20160919cb7.3e
444006,0,odu/pel,c,cb7.4,2016-09-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,49014700,l,auto_pico,1148,20160919cb7.4
444006,0,odu/pel,c,cb7.4,2016-09-19t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,33510050,l,auto_pico,1148,20160919cb7.4
444010,0,odu/pel,c,le5.5-w,2016-09-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,57517250,l,auto_pico,1148,20160920le5.5-w
444012,0,odu/pel,c,tf4.2,2016-09-20t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,34510350,l,auto_pico,1148,20160920tf4.2
444014,0,odu/pel,c,cb6.4,2016-09-26t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,164049200,l,auto_pico,1148,20160926cb6.4
444014,0,odu/pel,c,cb6.4,2016-09-26t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,165049500,l,auto_pico,1148,20160926cb6.4
444016,0,odu/pel,c,cb6.1,2016-09-27t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,124537350,l,auto_pico,1148,20160927cb6.1
444016,0,odu/pel,c,cb6.1,2016-09-27t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,51015300,l,auto_pico,1148,20160927cb6.1
444018,0,odu/pel,c,le3.6,2016-09-27t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,271581450,l,auto_pico,1148,20160927le3.6
444018,0,odu/pel,c,le3.6,2016-09-27t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,151545450,l,auto_pico,1148,20160927le3.6
444020,0,odu/pel,c,we4.2,2016-09-27t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,123537050,l,auto_pico,1148,20160927we4.2
444020,0,odu/pel,c,we4.2,2016-09-27t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,118535550,l,auto_pico,1148,20160927we4.2
444022,0,odu/pel,c,tf5.5,2016-10-04t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,21006300,l,auto_pico,1148,20161004tf5.5
444026,0,odu/pel,c,le5.2,2016-10-11t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,7002100,l,auto_pico,1148,20161011le5.2
444024,0,odu/pel,c,le5.4,2016-10-11t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,16504950,l,auto_pico,1148,20161011le5.4
444028,0,odu/pel,c,ret5.2,2016-10-11t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,29008700,l,auto_pico,1148,20161011ret5.2
444030,0,odu/pel,c,ret3.1,2016-10-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,435130500,l,auto_pico,1148,20161012ret3.1
444032,0,odu/pel,c,tf3.3,2016-10-12t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,28008400,l,auto_pico,1148,20161012tf3.3
444034,0,odu/pel,c,sbe5,2016-10-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,27008100,l,auto_pico,1148,20161013sbe5
444040,0,odu/pel,c,cb7.3e,2016-10-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,83024900,l,auto_pico,1148,20161017cb7.3e
444040,0,odu/pel,c,cb7.3e,2016-10-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,67520250,l,auto_pico,1148,20161017cb7.3e
444038,0,odu/pel,c,cb7.4,2016-10-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,63018900,l,auto_pico,1148,20161017cb7.4
444038,0,odu/pel,c,cb7.4,2016-10-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,47514250,l,auto_pico,1148,20161017cb7.4
444036,0,odu/pel,c,le5.5-w,2016-10-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,53015900,l,auto_pico,1148,20161017le5.5
444042,0,odu/pel,c,ret4.3,2016-10-18t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8502550,l,auto_pico,1148,20161018ret4.3
444044,0,odu/pel,c,tf4.2,2016-10-18t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,34510350,l,auto_pico,1148,20161018tf4.2
444046,0,odu/pel,c,cb6.1,2016-10-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,119535850,l,auto_pico,1148,20161019cb6.1
444046,0,odu/pel,c,cb6.1,2016-10-19t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,67520250,l,auto_pico,1148,20161019cb6.1
444050,0,odu/pel,c,cb6.4,2016-10-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,84525350,l,auto_pico,1148,20161019cb6.4
444050,0,odu/pel,c,cb6.4,2016-10-19t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,57017100,l,auto_pico,1148,20161019cb6.4
444048,0,odu/pel,c,le3.6,2016-10-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,148544550,l,auto_pico,1148,20161019le3.6
444048,0,odu/pel,c,le3.6,2016-10-19t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,140042000,l,auto_pico,1148,20161019le3.6
444052,0,odu/pel,c,we4.2,2016-10-19t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,77502325,l,auto_pico,1148,20161019we4.2
444052,0,odu/pel,c,we4.2,2016-10-19t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,64519350,l,auto_pico,1148,20161019we4.2
444060,0,odu/pel,c,cb6.1,2016-11-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,11003300,l,auto_pico,1148,20161115cb6.1
444060,0,odu/pel,c,cb6.1,2016-11-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5501650,l,auto_pico,1148,20161115cb6.1
444056,0,odu/pel,c,cb6.4,2016-11-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,10003000,l,auto_pico,1148,20161115cb6.4
444056,0,odu/pel,c,cb6.4,2016-11-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3000900,l,auto_pico,1148,20161115cb6.4
444058,0,odu/pel,c,le3.6,2016-11-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,5001500,l,auto_pico,1148,20161115le3.6
444058,0,odu/pel,c,le3.6,2016-11-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2500750,l,auto_pico,1148,20161115le3.6
444054,0,odu/pel,c,we4.2,2016-11-15t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8002400,l,auto_pico,1148,20161115we4.2
444054,0,odu/pel,c,we4.2,2016-11-15t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,3501050,l,auto_pico,1148,20161115we4.2
444062,0,odu/pel,c,cb7.3e,2016-11-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,9502850,l,auto_pico,1148,20161117cb7.3e
444062,0,odu/pel,c,cb7.3e,2016-11-17t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2000600,l,auto_pico,1148,20161117cb7.3e
444064,0,odu/pel,c,le5.5-w,2016-11-17t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6501950,l,auto_pico,1148,20161117le5.5
444070,0,odu/pel,c,cb6.1,2016-12-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,16504950,l,auto_pico,1148,20161213cb6.1
444070,0,odu/pel,c,cb6.1,2016-12-13t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,12003600,l,auto_pico,1148,20161213cb6.1
444066,0,odu/pel,c,cb7.3e,2016-12-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,40012000,l,auto_pico,1148,20161213cb7.3e
444066,0,odu/pel,c,cb7.3e,2016-12-13t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,21506450,l,auto_pico,1148,20161213cb7.3e
444068,0,odu/pel,c,le3.6,2016-12-13t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8002400,l,auto_pico,1148,20161213le3.6
444068,0,odu/pel,c,le3.6,2016-12-13t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,6001800,l,auto_pico,1148,20161213le3.6
444074,0,odu/pel,c,le5.5-w,2016-12-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,8502550,l,auto_pico,1148,20161214le5.5
444072,0,odu/pel,c,we4.2,2016-12-14t00:00:00,ap,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2500750,l,auto_pico,1148,20161214we4.2
444072,0,odu/pel,c,we4.2,2016-12-14t00:00:00,bp,fs1,07,0,epifluorescent_picoplankton,not_applicable,pp101,count,2500750,l,auto_pico,1148,20161214we4.2
